id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
181559,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 26 Oct 1989 ""PERUVIAN GUERRILLAS ATTACK SOVIET, CHINESE EMBASSIES",,,,,1,Ayacucho town,Ayacucho department,Huamanga Province,-13.15878,-74.22321,POINT (-74.223210 -13.158780),110372,Peru,135,PER,Americas,1,1,1989-10-25,1989-10-25,1,0,0,0,1,1,1
181572,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The New York Times 26 Oct 1989 ""Rebels Step Up Killings in Peru to Disrupt Election",,,,police spokesman,1,Acobamba village,Huancavelica department,Tayacaja Province,-12.07757,-74.87127,POINT (-74.871270 -12.077570),111811,Peru,135,PER,Americas,1,1,1989-10-26,1989-10-26,1,0,1,0,2,2,2
181957,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 29 Oct 1989 ""15 PERUVIAN VILLAGERS REPORTED KILLED IN MASSACRE",,,,Police spokesman,4,Ayacucho department,Ayacucho department,,-14.0,-74.25,POINT (-74.250000 -14.000000),109652,Peru,135,PER,Americas,1,1,1989-10-27,1989-10-27,2,0,0,0,2,2,2
181958,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"Houston Chronicle News Services 29 Oct 1989 ""World briefs",,,,army statemnet,2,San Miguel town,Ayacucho department,La Mar Province,-13.0125,-73.98083,POINT (-73.980830 -13.012500),110373,Peru,135,PER,Americas,1,1,1989-10-28,1989-10-28,0,27,0,0,27,27,27
185591,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1989-11-02,,,,Reuters,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1989-10-30,1989-10-30,0,0,0,0,0,0,1
185597,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,1,"""Reuters News,1989-11-10,PERUVIAN REBELS STEP UP KILLING CAMPAIGN BEFORE ELECTIONS.""",Reuters News,1989-11-10,PERUVIAN REBELS STEP UP KILLING CAMPAIGN BEFORE ELECTIONS.,police,1,San Antón town,Puno department,Azángaro Province,-14.59188,-70.31229,POINT (-70.312290 -14.591880),108220,Peru,135,PER,Americas,1,1,1989-11-09,1989-11-09,2,0,1,0,3,3,3
185734,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,1,"""Reuters News,1989-11-10,PERUVIAN REBELS STEP UP KILLING CAMPAIGN BEFORE ELECTIONS.""",Reuters News,1989-11-10,PERUVIAN REBELS STEP UP KILLING CAMPAIGN BEFORE ELECTIONS.,police,1,Huanta town,Ayacucho department,Huanta Province,-12.93333,-74.25,POINT (-74.250000 -12.933330),111092,Peru,135,PER,Americas,1,1,1989-11-09,1989-11-09,1,0,1,0,2,2,2
181999,1989,1,1989,1989,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Globe and Mail 11 Nov 1989 ""AROUND THE WORLD Peruvian rebels assassinate local officials",,,,police spokesman,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,2,1989-11-09,1989-11-10,7,0,10,0,17,17,17
185613,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""Reuters News,1989-11-13,TWELVE KILLED IN PERUVIAN ATTACKS LINKED TO ELECTIONS.""",Reuters News,1989-11-13,TWELVE KILLED IN PERUVIAN ATTACKS LINKED TO ELECTIONS.,police,2,Concepción town,Junín department,Concepción Province,-11.91762,-75.31401,POINT (-75.314010 -11.917620),112530,Peru,135,PER,Americas,1,1,1989-11-12,1989-11-12,0,0,4,0,4,4,4
185614,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1989-11-13,,,,police,4,Puno department,Puno department,,-15.0,-70.0,POINT (-70.000000 -15.000000),108221,Peru,135,PER,Americas,1,1,1989-11-12,1989-11-12,0,0,0,0,0,0,1
185619,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""The Globe and mail,1989-11-13,Peruvians defy rebel threats, crowd polls
CR 	Associated Press""",The Globe and mail,1989-11-13,"Peruvians defy rebel threats, crowd polls
CR 	Associated Press",police,1,Azángaro town,Puno department,Azángaro Province,-14.90843,-70.19616,POINT (-70.196160 -14.908430),108220,Peru,135,PER,Americas,1,1,1989-11-12,1989-11-12,0,0,1,0,1,1,1
229362,1989,1,1989,1989,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""The Toronto Star,1989-11-14,Peruvian municipal vote results give writer edge on presidency""",The Toronto Star,1989-11-14,Peruvian municipal vote results give writer edge on presidency,police,1,Ayacucho town,Ayacucho department,Huamanga Province,-13.15878,-74.22321,POINT (-74.223210 -13.158780),110372,Peru,135,PER,Americas,1,1,1989-11-13,1989-11-13,0,0,0,0,0,0,3
185728,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""Reuters News,1990-02-13,PERUVIAN REBELS LINKED TO PRIEST KILLING, POLICE KILL FIVE.""",Reuters News,1990-02-13,"PERUVIAN REBELS LINKED TO PRIEST KILLING, POLICE KILL FIVE.",police,2,Huayucachi town,Junín department,Huancayo Province,-12.13333,-75.23333,POINT (-75.233330 -12.133330),111810,Peru,135,PER,Americas,1,1,1990-02-11,1990-02-11,0,0,1,0,1,1,1
229385,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,1,"""NY Times,1990-02-15,Peasant Militia in Peru Kills 8 Leftist Rebels""",NY Times,1990-02-15,Peasant Militia in Peru Kills 8 Leftist Rebels,police,1,Churcampa village,Huancavelica department,Churcampa Province,-12.7,-74.4,POINT (-74.400000 -12.700000),111092,Peru,135,PER,Americas,1,1,1990-02-12,1990-02-12,2,0,0,0,2,2,2
229389,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""New York Times Abstracts,1990-03-16,REBELS SAID TO KILL 19 IN PERU""",New York Times Abstracts,1990-03-16,REBELS SAID TO KILL 19 IN PERU,,3,Huancayo Province,Junín department,Huancayo Province,-12.25,-75.41667,POINT (-75.416670 -12.250000),111810,Peru,135,PER,Americas,1,2,1990-03-12,1990-03-15,0,0,19,0,19,19,19
181927,1990,1,1990,1990,1,292,Peru:Government,632,Government of Peru - MRTA,21,135.0,Government of Peru,751,,MRTA,-1,"R 25 March 1990 ""CAR BOMB KILLS TWO, INJURES 35 IN PERU.",,,,police spokesman,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-03-23,1990-03-23,0,0,1,1,2,2,2
185953,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1990-03-25,,,,police,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-03-23,1990-03-23,0,0,1,0,1,1,1
185954,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1990-03-25,,,,police,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-03-23,1990-03-23,0,0,1,0,1,1,1
185529,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1990-04-18,,,,police,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,4,1990-04-01,1990-04-30,0,0,0,0,0,0,1
181878,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 11 April 1990 ""TWENTY-ONE KILLED IN CLASHES BETWEEN GUERRILLAS AND TROOPS.",,,,police spokesman,1,Chuschi town,Ayacucho department,Cangallo Province,-13.58556,-74.35056,POINT (-74.350560 -13.585560),109652,Peru,135,PER,Americas,1,1,1990-04-07,1990-04-07,0,6,0,0,6,6,6
181882,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 8 April 1990 ""VARGAS LLOSA, FUJIMORI THROUGH TO PERUVIAN RUN-OFF - TV, RADIO. (2 OF 2)",,,,police spokesman,2,Andean highlands,,,-12.47,-75.6,POINT (-75.600000 -12.470000),111809,Peru,135,PER,Americas,1,1,1990-04-07,1990-04-07,17,0,0,0,17,17,17
181885,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Independent 23 April 1990 ""US military base will help fight Shining Path."" /R 12 April 1990 ""PERU OFFICIALS REPORT 60 ATTACKERS KILLED AT ANTI-DRUG BASE.",,,,police spokesman,5,Alto Huallaga Valley,,,-8.9,-76.0,POINT (-76.000000 -8.900000),116849,Peru,135,PER,Americas,1,1,1990-04-07,1990-04-07,0,60,0,0,60,60,60
181558,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 25 April 1990 ""16 MAOIST GUERRILLAS KILLED IN JUNGLE CLASH IN PERU.",,,,Interior Ministry spokesman,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,2,4,1990-04-10,1990-04-24,0,0,0,63,63,63,63
185514,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1990-04-12,,,,police,2,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-04-11,1990-04-11,0,0,0,0,0,0,1
229702,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,2,"""The Globe and mail,1990-04-18,AROUND THE WORLD Bomb attack near Lima kills Garcia associate
CR 	Reuter News Agency"";""United Press International,1990-04-17,Fujimori's party welcomes Vargas Llosa's return""",The Globe and mail;United Press International,1990-04-18;1990-04-17,"AROUND THE WORLD Bomb attack near Lima kills Garcia associate
CR 	Reuter News Agency;Fujimori's party welcomes Vargas Llosa's return",officials,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-04-17,1990-04-17,0,0,1,0,1,1,1
181922,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 5 Jan 1991 ""GUERRILLAS KILL SIX POLICEMEN IN PERUVIAN ATTACK.",,,,police spokesman,4,Junín department,Junín department,,-11.5,-75.0,POINT (-75.000000 -11.500000),113251,Peru,135,PER,Americas,1,1,1990-12-30,1990-12-30,3,0,0,0,3,3,3
181796,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 2 March 1991 ""PERUVIAN GUERRILLAS KILL 13 IN LATEST PEASANT MASSACRE.",,,,Army statement,4,Ayacucho department,Ayacucho department,,-14.0,-74.25,POINT (-74.250000 -14.000000),109652,Peru,135,PER,Americas,1,1,1991-03-01,1991-03-01,13,2,0,0,15,15,15
181797,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 10 April 1991 ""MAOIST GUERRILLAS KILL NINE MEMBERS OF PERU'S PEASANT MILITIA.",,,,Army statement,4,Ayacucho department,Ayacucho department,,-14.0,-74.25,POINT (-74.250000 -14.000000),109652,Peru,135,PER,Americas,1,1,1991-04-09,1991-04-09,9,0,0,0,9,9,9
181800,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 27 April 1991 ""SHINING PATH KILLS 16 PEASANTS, BOMBS ROCK PERUVIAN CAPITAL."" /EFE 29 April 1991 ""38 killed in Shining Path guerrilla attack in Ayacucho.",,,,Army statement / Police spokesman,1,Ccanobamba village,Ayacucho department,Huamanga Province,-13.16044,-74.05169,POINT (-74.051690 -13.160440),110372,Peru,135,PER,Americas,1,1,1991-04-26,1991-04-26,0,15,0,0,15,15,15
229920,1991,1,1991,1991,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""BBC Monitoring Service: Latin America,1991-05-09,11 killed in Ayacucho; statistics of deaths in political violence.""",BBC Monitoring Service: Latin America,1991-05-09,11 killed in Ayacucho; statistics of deaths in political violence.,EFE,4,Ayacucho department,Ayacucho department,,-14.0,-74.25,POINT (-74.250000 -14.000000),109652,Peru,135,PER,Americas,1,1,1991-05-06,1991-05-06,0,0,11,0,11,11,11
181801,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 24 May 1991 ""SUSPECTED GUERRILLAS KILL MAYOR, FUJIMORI REJECTS DIALOGUE.",,,,police spokesman,1,Pachacamac town,Lima department,Lima Province,-12.22559,-76.85755,POINT (-76.857550 -12.225590),111807,Peru,135,PER,Americas,1,1,1991-05-23,1991-05-23,1,0,0,0,1,1,1
181411,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,SvD 28 May 1991 (binder),,,,Lima news paper,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,1,1,1991-05-24,1991-05-24,0,33,0,0,33,33,33
181412,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"Financial Times 31 May 1991 ""Strike called by guerrillas against government of President Fujimori",,,,,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1991-05-30,1991-05-30,0,1,0,0,1,1,1
185750,1991,1,1991,1991,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1991-06-06,,,,police,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1991-06-06,1991-06-06,0,0,0,0,0,0,1
181806,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 9 June 1991 ""PERU REBELS KILL NINE PEASANTS, ARMY KILLS 15 GUERRILLAS",,,,Military spokesman,4,Huancavelica department,Huancavelica department,,-13.0,-75.0,POINT (-75.000000 -13.000000),111091,Peru,135,PER,Americas,1,1,1991-06-07,1991-06-07,9,0,0,0,9,9,9
181807,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 9 June 1991 ""PERU REBELS KILL NINE PEASANTS, ARMY KILLS 15 GUERRILLAS",,,,Military spokesman,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,1,1,1991-06-07,1991-06-07,0,15,0,0,15,15,15
185986,1991,1,1991,1991,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,"R 9 June 1991 ""PERU REBELS KILL NINE PEASANTS, ARMY KILLS 15 GUERRILLAS.",,,,officials,1,Sincos village,Junín department,Jauja Province,-11.8926,-75.386498,POINT (-75.386498 -11.892600),112530,Peru,135,PER,Americas,1,1,1991-06-07,1991-06-07,0,0,2,0,2,2,2
181812,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 20 June 1991 ""AT LEAST 3 GUERRILLAS KILLED ON PRISON MASSACRE ANNIVERSARY.",,,,Witnesses /Police spokesman,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1991-06-19,1991-06-19,0,3,0,0,3,3,3
181813,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 23 June 1991 ""SUSPECTED MAOIST REBELS KILL POLICEMAN WHO DROVE FOR PALACE.",,,,police spokesman,2,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1991-06-22,1991-06-22,1,0,0,0,1,1,1
181819,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 29 June 1991 ""PERUVIAN TROOPS BATTLE GUERRILLAS ON SEVERAL FRONTS."" /R 28 June 1991 ""PERU TROOPS LAUNCH OFFENSIVE AFTER GUERRILLA ATTACK ON BASE.",,,,Military spokesman,1,Aucayacu town,Huánuco department,Leoncio Prado Province,-8.93139,-76.11315,POINT (-76.113150 -8.931390),116848,Peru,135,PER,Americas,1,2,1991-06-26,1991-06-27,0,32,0,0,32,32,32
181820,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 1 July 1991 ""SIX SHINING PATH GUERRILLAS KILLED IN OFFENSIVE, ARMY SAYS",,,,Army statement,4,Huancavelica department,Huancavelica department,,-13.0,-75.0,POINT (-75.000000 -13.000000),111091,Peru,135,PER,Americas,1,2,1991-06-27,1991-06-29,2,0,0,0,2,2,2
181816,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The New York Times 5 July 1991 ""Peru Blames Guerrillas For at Least 14 Deaths",,,,police spokesman,1,Inchupalla village,Puno department,Huancané Province,-15.0,-69.68333,POINT (-69.683330 -15.000000),108221,Peru,135,PER,Americas,1,1,1991-07-01,1991-07-01,0,2,0,0,2,2,2
229924,1991,1,1991,1991,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""The New York Times,1991-07-05,Peru Blames Guerrillas For at Least 14 Deaths""",The New York Times,1991-07-05,Peru Blames Guerrillas For at Least 14 Deaths,police,5,North of Lake Titicaca,Puno department,,-15.1,-69.81,POINT (-69.810000 -15.100000),107501,Peru,135,PER,Americas,1,1,1991-07-01,1991-07-01,0,0,6,0,6,6,6
185981,1991,0,1991,1991,3,649,Government of Peru - Civilians,1116,Government of Peru - Civilians,21,135.0,Government of Peru,1,,Civilians,-1,Reuters,,,,"see ""what""",1,Callao town,Callao department,Callao Province,-12.05659,-77.11814,POINT (-77.118140 -12.056590),111806,Peru,135,PER,Americas,1,4,1991-07-01,1991-07-31,0,0,3,0,3,3,3
185983,1991,1,1991,1991,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters,,,,authorities,1,Huaral town,Lima department,Huaral Province,-11.495,-77.20778,POINT (-77.207780 -11.495000),113246,Peru,135,PER,Americas,1,1,1991-07-12,1991-07-12,0,0,3,0,3,3,3
181817,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 25 July 1991 ""25 DIE IN CLASHES BETWEEN PERU SECURITY FORCES AND GUERRILLAS.",,,,Army statement,2,Paccha village,La Libertad department,Pataz Province,-8.06667,-77.38333,POINT (-77.383330 -8.066670),117566,Peru,135,PER,Americas,1,1,1991-07-23,1991-07-23,4,0,0,0,4,4,4
181822,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 25 July 1991 ""25 DIE IN CLASHES BETWEEN PERU SECURITY FORCES AND GUERRILLAS.",,,,Health Ministry statement,4,Apurímac department,Apurímac department,,-14.0,-73.0,POINT (-73.000000 -14.000000),109655,Peru,135,PER,Americas,1,1,1991-07-23,1991-07-23,4,0,1,3,8,8,8
181823,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 25 July 1991 ""25 DIE IN CLASHES BETWEEN PERU SECURITY FORCES AND GUERRILLAS.",,,,Army statement,2,Buldibuyo village,La Libertad department,Pataz Province,-8.12705,-77.39524,POINT (-77.395240 -8.127050),117566,Peru,135,PER,Americas,1,1,1991-07-23,1991-07-23,1,20,0,0,21,21,21
181833,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 6 Sep 1991 ""80 SOLDIERS AND POLICE DIE IN A MONTH OF PERUVIAN VIOLENCE.",,,,senator who heads a commission on political violence,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,2,4,1991-08-01,1991-08-31,38,173,0,0,211,211,211
181829,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 13 Aug 1991 ""POLISH PRIESTS, MAYORS BURIED, ANOTHER MAYOR KILLED BY REBELS.",,,,Army statement,5,Alto Huallaga Valley,,,-8.9,-76.0,POINT (-76.000000 -8.900000),116849,Peru,135,PER,Americas,1,2,1991-08-09,1991-08-13,1,5,0,0,6,6,6
