Cod,title,year,Decade,lifetime_gross,ratingInteger,ratingCount,duration,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
L003180,EXCESS BAGGAGE,1997,1990s,14515490,5,9526,6060,0,0,51,13,97,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003181,FAIRYTALE: A TRUE STORY,1997,1990s,14059077,7,4029,5940,1,3,15,3,52,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003183,FIERCE CREATURES,1997,1990s,9381260,6,16786,5580,0,0,34,11,87,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003184,FLUBBER,1997,1990s,92977226,5,44413,5580,3,1,30,32,58,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L003185,FREE WILLY 3: THE RESCUE,1997,1990s,3446539,4,5961,5160,1,2,22,0,21,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003186,GEORGE OF THE JUNGLE,1997,1990s,105263257,5,46978,5520,1,2,54,91,95,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003187,SWITCHBACK,1997,1990s,6492660,6,8423,7080,0,0,9,0,75,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
L003188,GONE FISHIN',1997,1990s,19745922,5,7223,5640,0,0,20,27,74,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003190,THE HOUSE OF YES,1997,1990s,626057,7,5968,5100,1,5,33,36,86,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003191,I KNOW WHAT YOU DID LAST SUMMER,1997,1990s,72586134,6,87178,6000,3,7,56,431,405,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
L003192,THE ICE STORM,1997,1990s,8038061,8,41647,6720,5,23,34,271,273,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003193,IN & OUT,1997,1990s,63856929,6,28850,5400,8,11,33,87,131,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003194,JUNGLE 2 JUNGLE,1997,1990s,59927618,5,15357,6300,0,0,17,13,42,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003195,KULL THE CONQUEROR,1997,1990s,6112613,5,5844,5700,0,0,19,36,67,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003196,THE LAST TIME I COMMITTED SUICIDE,1997,1990s,46362,6,1536,5520,0,0,12,4,28,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003197,LIAR LIAR,1997,1990s,181410615,7,163856,5160,4,5,59,191,231,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003198,A LIFE LESS ORDINARY,1997,1990s,4366722,6,27282,6180,1,2,28,78,172,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003199,THE LONG WAY HOME,1997,1990s,60509,7,466,7200,3,1,11,38,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L003200,LOVE! VALOUR! COMPASSION!,1997,1990s,2977807,7,2474,6480,0,0,17,0,50,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003201,MAD CITY,1997,1990s,10541523,6,14713,6900,0,0,45,11,63,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003203,METRO,1997,1990s,32000301,5,18159,7020,0,0,18,0,43,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003204,MORTAL KOMBAT: ANNIHILATION,1997,1990s,35927406,4,30442,5700,0,0,31,54,247,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003205,MOUSEHUNT,1997,1990s,61917389,6,35458,5580,2,2,40,32,83,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003206,MR. MAGOO,1997,1990s,21437192,4,10686,5220,0,0,20,15,45,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003207,MY BEST FRIEND'S WEDDING,1997,1990s,127120029,6,80048,6300,12,14,75,238,161,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003208,NOTHING TO LOSE,1997,1990s,44480039,7,31472,5880,1,0,32,48,86,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003209,PARADISE ROAD,1997,1990s,2007100,7,3699,7320,1,4,10,18,46,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L003210,THE PEACEMAKER,1997,1990s,41263140,6,41074,7440,0,0,53,60,152,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L003212,PICTURE PERFECT,1997,1990s,31407873,5,13195,6300,0,0,15,41,61,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003216,SPAWN,1997,1990s,54870175,5,45341,5760,1,5,116,498,201,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L003217,STEEL,1997,1990s,1710972,3,7384,5820,0,0,6,65,56,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L003219,TRIAL AND ERROR,1997,1990s,13602831,6,4742,5880,0,0,22,37,40,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003220,VEGAS VACATION,1997,1990s,36400360,6,25440,5580,0,0,14,73,83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003222,VOLCANO,1997,1990s,49323468,5,48753,6240,1,1,33,51,170,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L003223,WACO: THE RULES OF ENGAGEMENT,1997,1990s,142193,8,2350,8160,6,0,4,8,30,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003224,THE MAN WHO KNEW TOO LITTLE,1997,1990s,13717039,7,19668,5640,0,0,27,28,95,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003226,THE WINGS OF THE DOVE,1997,1990s,13692848,7,7666,6120,21,18,29,93,61,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003227,ZEUS AND ROXANNE,1997,1990s,7233324,5,1977,5880,0,0,17,4,7,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003274,KOYLA,1997,1990s,37795,6,4097,9960,0,0,5,22,19,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
L000082,THE BIG LEBOWSKI,1998,1990s,17451873,8,380503,7020,1,9,73,1394,972,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000085,THE TRUMAN SHOW,1998,1990s,125618201,8,455656,6180,32,37,113,702,789,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L000086,AMERICAN HISTORY X,1998,1990s,6719864,9,550302,7140,3,9,42,472,1344,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000089,SAVING PRIVATE RYAN,1998,1990s,216540909,9,600405,10140,58,56,129,1841,2191,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L000168,FEAR AND LOATHING IN LAS VEGAS,1998,1990s,10680275,8,172021,7080,1,1,40,667,624,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000181,THE MAN IN THE IRON MASK,1998,1990s,56968902,6,95874,7920,3,2,39,70,232,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000227,RUSHMORE,1998,1990s,17105219,8,103560,5580,14,11,19,694,623,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000405,PI,1998,1990s,3221152,8,116612,5040,9,7,40,378,570,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L000419,THE FACULTY,1998,1990s,40283321,6,77408,6240,0,0,30,134,489,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
L000424,THE PARENT TRAP,1998,1990s,66308518,6,58196,7620,1,4,58,286,239,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000427,DOCTOR DOLITTLE,1998,1990s,144156605,5,58282,5100,4,8,55,142,99,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000440,HILARY AND JACKIE,1998,1990s,4912892,7,7795,7260,4,20,22,44,107,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L000468,THE THIN RED LINE,1998,1990s,36400491,8,114343,10200,20,19,71,801,1424,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L000504,RONIN,1998,1990s,41616262,7,124152,7320,1,3,69,121,563,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000506,U.S. MARSHALS,1998,1990s,57167405,7,64366,7860,0,0,56,345,131,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L000535,A PERFECT MURDER,1998,1990s,67638368,6,54174,6420,2,3,44,25,178,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L000569,MULAN,1998,1990s,120620254,8,107855,5280,14,13,79,172,202,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000572,THE PRINCE OF EGYPT,1998,1990s,101413188,7,68056,5940,5,19,64,150,334,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000581,ROUNDERS,1998,1990s,22912409,7,100848,7260,1,1,37,278,281,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000612,DARK CITY,1998,1990s,14378331,8,125788,6000,6,7,54,594,598,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
L000615,WILD THINGS,1998,1990s,30147739,7,76949,6480,2,3,96,16,375,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
L000696,A BUG'S LIFE,1998,1990s,162798565,7,159645,5700,11,13,95,279,302,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000702,ANTZ,1998,1990s,90757863,7,98450,4980,3,6,84,82,274,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000711,SNAKE EYES,1998,1990s,55591409,6,55167,5880,1,3,56,687,226,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
L000736,WHAT DREAMS MAY COME,1998,1990s,55382927,7,65707,6780,4,2,40,141,596,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L000753,QUEST FOR CAMELOT,1998,1990s,22510798,6,8259,4440,1,4,82,7,59,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000764,MEET JOE BLACK,1998,1990s,44619100,7,132606,10680,2,5,73,104,673,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L001333,WITHOUT LIMITS,1998,1990s,777423,7,5168,7020,2,0,45,45,56,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L001336,THE REPLACEMENT KILLERS,1998,1990s,19204929,6,20880,5220,0,0,80,35,155,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001337,SAVIOR,1998,1990s,14328,7,7683,6180,2,0,23,25,116,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L001340,SPHERE,1998,1990s,37020277,6,64781,8040,0,0,61,71,264,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
L001343,A SIMPLE PLAN,1998,1990s,16316273,8,42960,7260,17,14,28,129,406,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L001349,CELEBRITY,1998,1990s,5078660,6,17142,6780,0,0,26,5,154,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001350,54,1998,1990s,16757163,6,24736,5580,0,0,71,0,175,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001351,THE BIG HIT,1998,1990s,27007143,6,22002,5460,0,0,37,39,164,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001353,CITY OF ANGELS,1998,1990s,78685114,7,77871,6840,9,11,64,544,311,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001358,GODS AND MONSTERS,1998,1990s,6451628,8,22558,6300,35,23,23,479,224,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001359,HALF BAKED,1998,1990s,17460020,7,39973,4920,0,0,25,103,161,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001361,MERCURY RISING,1998,1990s,32935289,6,45396,6660,2,0,69,52,124,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001363,THE NEGOTIATOR,1998,1990s,44547681,7,90354,8400,2,6,43,129,270,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001364,THE ODD COUPLE II,1998,1990s,18912328,6,6063,5820,0,0,37,7,56,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001365,OUT OF SIGHT,1998,1990s,37562568,7,62687,7380,13,7,104,552,296,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001366,PLEASANTVILLE,1998,1990s,40584421,8,88047,7440,16,23,51,485,673,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001367,PRACTICAL MAGIC,1998,1990s,46683377,6,45022,6240,1,6,67,67,253,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001368,RUSH HOUR,1998,1990s,141186864,7,143924,5880,6,7,71,992,305,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L001370,SIX DAYS SEVEN NIGHTS,1998,1990s,74339294,6,51430,5880,2,3,62,22,156,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001373,THE WEDDING SINGER,1998,1990s,80245725,7,89259,5700,5,7,59,363,330,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001375,THE X FILES,1998,1990s,83898313,7,67747,7260,4,7,99,39,291,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
L001377,LETHAL WEAPON 4,1998,1990s,130444603,7,105214,7620,4,10,89,107,282,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L001378,SMALL SOLDIERS,1998,1990s,54682547,6,64739,6480,2,4,53,103,127,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001381,MADELINE,1998,1990s,29967750,6,3978,5280,0,0,70,0,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001382,VERY BAD THINGS,1998,1990s,9898412,6,35476,6000,2,3,29,104,475,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L001383,HE GOT GAME,1998,1990s,21567853,7,29838,8160,0,0,21,93,109,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
L001387,ELIZABETH,1998,1990s,30082699,8,64215,7440,32,32,68,1070,402,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001391,THE SIEGE,1998,1990s,40981289,6,48288,6960,2,4,54,61,266,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001396,BILLY'S HOLLYWOOD SCREEN KISS,1998,1990s,2070399,7,2975,5520,2,2,12,5,56,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001397,SHAKESPEARE IN LOVE,1998,1990s,100317794,7,143051,7380,51,61,85,1495,740,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L001411,HAPPINESS,1998,1990s,2807390,8,47177,8040,13,14,22,302,487,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L001417,PSYCHO,1998,1990s,21456130,5,32968,6300,3,3,35,202,578,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
L003165,APT PUPIL,1998,1990s,8863193,7,25557,6660,5,5,39,114,245,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L003168,BLUES BROTHERS 2000,1998,1990s,14051384,5,21045,7380,0,0,33,75,202,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003169,BUFFALO '66,1998,1990s,2375097,8,31252,6600,7,9,25,24,312,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003170,BULWORTH,1998,1990s,26528185,7,20092,6480,1,14,34,104,221,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003172,CHAIRMAN OF THE BOARD,1998,1990s,181233,2,4501,5520,0,0,4,105,58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003173,CLAY PIGEONS,1998,1990s,1794086,7,8837,6240,0,0,21,17,105,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003176,DANGEROUS BEAUTY,1998,1990s,4553271,7,10800,6660,0,0,15,10,112,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003179,DEEP RISING,1998,1990s,11203026,6,23190,5820,0,0,22,62,256,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L003182,FALLEN,1998,1990s,25232289,7,47410,7440,0,0,41,70,225,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003189,THE HORSE WHISPERER,1998,1990s,75383563,7,27942,10200,4,16,49,155,255,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
L003202,TWILIGHT,1998,1990s,15055091,6,7268,5640,0,0,17,2,82,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L003211,PHANTOMS,1998,1990s,5624282,5,14006,5760,0,0,20,40,163,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
L003213,PRIMARY COLORS,1998,1990s,39001187,7,21941,8580,12,15,61,131,153,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003214,SLIDING DOORS,1998,1990s,11841544,7,46140,5940,7,2,31,148,273,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003215,SOLDIER,1998,1990s,14594226,6,39660,5940,0,0,42,91,354,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L003218,SMOKE SIGNALS,1998,1990s,6745362,7,7340,5340,10,7,11,23,132,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003225,THE WATERBOY,1998,1990s,161491646,6,94330,5400,5,6,35,150,293,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L003228,ARMAGEDDON,1998,1990s,201578182,7,261661,9060,12,27,108,1198,1144,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L003229,BABE: PIG IN THE CITY,1998,1990s,18319860,6,19758,5820,1,10,60,66,210,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003230,BELOVED,1998,1990s,22852487,6,5566,10320,3,20,88,157,206,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
L003231,BLADE,1998,1990s,70087718,7,149951,7200,4,7,93,1128,557,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L003232,DEEP IMPACT,1998,1990s,140464664,6,116333,7200,5,7,59,517,468,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L003233,ENEMY OF THE STATE,1998,1990s,111549836,7,158854,7920,5,12,64,298,405,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L003234,GODZILLA,1998,1990s,136314294,5,128433,8340,8,8,87,811,731,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L003235,STEPMOM,1998,1990s,91137662,7,37298,7440,8,5,78,100,245,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003236,STRIKE!,1998,1990s,907996,7,4977,5820,0,0,18,0,59,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003237,HARD RAIN,1998,1990s,19870567,6,23450,5820,0,0,33,24,117,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003238,THE GENERAL,1998,1990s,1214198,7,5880,7440,15,8,7,29,49,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003240,LOST IN SPACE,1998,1990s,69117629,5,51585,7800,1,11,83,254,364,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L003241,MAJOR LEAGUE: BACK TO THE MINORS,1998,1990s,3572443,4,4952,6000,0,0,16,30,41,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L003242,THE MASK OF ZORRO,1998,1990s,94095523,7,110376,8160,7,15,93,216,307,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003244,A NIGHT AT THE ROXBURY,1998,1990s,30331165,6,42268,4920,0,0,28,75,233,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003245,THE OBJECT OF MY AFFECTION,1998,1990s,29187243,6,13516,6660,1,1,39,52,127,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003246,THE OPPOSITE OF SEX,1998,1990s,5881367,7,17151,6300,12,15,27,90,178,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003247,PALMETTO,1998,1990s,5878911,6,6113,6840,0,0,16,7,49,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L003248,SENSELESS,1998,1990s,12874899,6,8925,5580,0,0,21,5,33,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L003249,SPECIES II,1998,1990s,19221939,4,19873,5580,0,0,59,21,154,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
L003250,STAR TREK: INSURRECTION,1998,1990s,70187658,6,47589,6180,2,5,72,18,492,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L003252,VELVET GOLDMINE,1998,1990s,1053788,7,23764,7440,4,7,39,184,310,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L003253,WRONGFULLY ACCUSED,1998,1990s,9623329,6,15102,5220,0,0,22,13,95,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L003254,ZERO EFFECT,1998,1990s,2087471,7,11467,6960,0,0,14,39,148,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003256,WHY DO FOOLS FALL IN LOVE,1998,1990s,12461773,6,2517,6960,2,4,40,18,27,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L003258,RETURN TO PARADISE,1998,1990s,8341087,7,10455,6660,0,0,48,69,125,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
L003259,PAULIE,1998,1990s,26875268,6,9836,5460,2,5,48,6,57,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L003261,CAN'T HARDLY WAIT,1998,1990s,25605015,7,32976,6000,0,0,87,160,243,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
